Gene name	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]
Gm17091			
Gm37373			
Gm17929			
Gm73773			
			
Gm6647			
Gm73515			
Gm6647			
Gm73516			
Gm73517			
Gm73519			
Gm11685			
Gm6650			
Gm73521			
Gm6650			
Gm73523			
Gm6673			
Gm32730			
Gm40318			
Gm73776			
Gm3527			
Gm73777			
Gm43752			
Gm73778			
Gm4868			
Gm73779			
Gm73544			
Gm73545			
Hmgn2-ps1			
Gm11724			
Gm73784			
Gm35650			
4930421P07Rik			
Gm57854			
Gm73787			
Gm43456			
Gm73550			
Gm40293			
Gm74420			
Gm73551			
Gm73869			
Gm73552			
Gm72721			
Gm72718			
Gm30586			
Gm73941			
Gm53372			
Gm31749			
Gm73935			
Gm32680			
Gm73564			
Gm73565			
Gm73566			
Gm72309			
Gm73568			
Gm73571			
Gm73570			
Gm2044			
Gm73572			
Gm53042			
Gm73023			
Gm16201			
Gm33851			
Gm39478			
Gm20121			
Gm73811			
Gm12002			
Gm21049			
Gm73813			
Gm9534			
Gm5575			
Gm73825			
Gm73579			
Gm73580			
Gm73581			
Gm73582			
Gm10221			
Gm73583			
Gm7931			
			
1700072I22Rik			
Gm72908			
Gm7931			
Gm13836			
Gm73833			
Gm72941			
Gm43142			
Gm73834			
Gm72939			
Gm7832			
Gm7205			
Gm73588			
			
Gm73590			
Gm74243			
Gm73592			
Gm57229			
Gm57328			
Gm73554			
Gm73158			
Zfp553	ZNF48	ortholog_one2one	1
Zfp771	ZNF771	ortholog_one2one	1
Gm29933			
Gm11958			
Dctpp1	DCTPP1	ortholog_one2one	1
Sephs2	SEPHS2	ortholog_one2one	1
Gm73596			
Gm42459			
Gm44729			
Gm73597			
Gm17511			
Gm5067			
Gm73600			
Gm31897			
			
Gm12160			
Gm11725			
Gm20072			
Itgal	ITGAL	ortholog_one2one	1
			
Gm10108			
Gm73848			
Gm73609			
Gm43510			
Gm16020			
Gm73610			
Gm42882			
Arhgap27os1			
Timd7-ps			
Gm7284			
Gm73616			
Gm12027			
Gm73618			
Gm73619			
Gm11491			
Gm6486			
Gm73870			
Gm3053			
Gm73875			
Gm73620			
Gm6468			
Gm73622			
Gm73881			
Gm73623			
Notumos			
Gm73625			
1700028N14Rik			
Gm6348			
Gm73885			
Gm73630			
Sp110-ps2			
			
Gm29127			
Gm50482			
Gm73891			
Gm42621			
			
Gm42164			
Gm8493			
Gm12159			
Gm73895			
Gm73643			
Gm73644			
Gm11749			
Gm73648			
Gm11730			
Gm6465			
Gm73901			
Gm6083			
Gm73903			
Gm7285			
Gm73910			
Ccdc18	CCDC18	ortholog_one2one	1
Cdrt4os1			
Gm73655			
Gm73657			
Gm36874			
Gm39442			
Zfp768	ZNF768	ortholog_one2one	1
Gm73660			
Cdrt4os2			
Zfp747			
Zfp120			
Gm73662			
Gm73663			
Gm73673			
Gm40192			
Gm73678			
Gm73680			
Zfp747l1			
Gm73681			
Gm73682			
Zfp442			
4930417O22Rik			
Spint5			
Gm11008			
Gm14403			
Gm7118			
Zfp764l1	ZNF764	ortholog_many2many	1
Zfp764l1	ZNF747	ortholog_many2many	0
Gm8190			
Fahd2a	FAHD2A	ortholog_one2one	1
Gm73686			
Gm43083			
Dr1	DR1	ortholog_one2one	1
Snhg20			
		ortholog_one2one	1
Gm71786			
Gm43081			
Gm10602			
Pigg	PIGG	ortholog_one2one	1
Gm73546			
Gm73543			
Gm73549			
Gm72746			
Kcnip3	KCNIP3	ortholog_one2one	1
Gm73692			
Gm73705			
Gm57213			
Gm57384			
Xndc1	XNDC1N	ortholog_one2one	0
Gm73694			
Gm73695			
Gm57387			
Gm73698			
Gm73700			
Gm73931			
Gm12059			
9330198I05Rik			
Gm73701			
Gm73702			
Gm42518			
Tmem271rt	TMEM271	ortholog_one2one	1
Gm73707			
Gm57264			
Pde6b	PDE6B	ortholog_one2one	1
Gm73708			
Gm73709			
Gm73710			
Gm73711			
Gm39572			
Xntrpc			
Gm73712			
2610507I01Rik			
Gm73714			
Gm56334	RN7SKP220	ortholog_one2many	0
Gm52974			
Prom2	PROM2	ortholog_one2one	1
Gm35598			
Gm73715			
Gm73717			
			
Gm73721			
Gm73723			
Gm20659			
Gm35169			
Gm73728			
1700086D15Rik			
Gm57401			
4933439C10Rik			
Atp5me	ATP5ME	ortholog_one2one	1
Gm73734			
Gm73960			
Gm73735			
Gm73736			
Gm73737			
Gm73739			
Gm73740			
Gm73741			
Gm11959			
Gm34319			
Slc49a3	SLC49A3	ortholog_one2one	1
Gm73745			
Gm73747			
Gm73750			
Gm73754			
Trpc2			
Gm73757			
Gm73758			
4732414G09Rik			
Gm14229			
Zfp661	ZNF2	ortholog_one2one	1
Gm73761			
Pcgf3	PCGF3	ortholog_one2one	1
Gm73763			
Gm73764			
Gm73766			
Gm73769			
1700003D09Rik			
Gm73771			
Gm73772			
Gm12108			
Art5	ART5	ortholog_one2one	1
Mrps5	MRPS5	ortholog_one2one	1
Gm40823			
Gm10086			
Cplx1	CPLX1	ortholog_one2one	1
Art1	ART1	ortholog_one2one	1
Tvp23bos			
Gm36876			
Gm73995			
Gm33078			
Gm43364			
Gm73788			
Gm73996			
Gm73789			
Gm43365			
Gm73998			
Chrna10	CHRNA10	ortholog_one2one	1
Gm73791			
Gm73792			
4930584F24Rik			
Myo3a	MYO3A	ortholog_one2one	1
Gm40816			
Nup98	NUP98	ortholog_one2one	1
Gm73794			
Gm73796			
Gm73800			
Gm73802			
Gm73804			
Gm73805			
Gm73808			
Gm13342			
Gm13341			
Gm13340			
A630052C17Rik			
Gad2	GAD2	ortholog_one2one	1
Gm57392			
Gm73814			
Gm73815			
Gm73816			
Gm73817			
Gm73818			
Gm73819			
Gm12148			
Gm40026			
Gm73820			
Gm73821			
Gm73822			
Gm40036			
Gm73823			
1700023C21Rik			
Mir3967			
Gm56175			
Gm13338			
Spi1	SPI1	ortholog_one2one	1
Gm57403			
3110004A20Rik			
Gm34252			
Gm33963			
Gm73835			
1700051A21Rik			
Mybpc3	MYBPC3	ortholog_one2one	1
Gm73838			
Gm73839			
Gm73842			
Gm73843			
Gm73844			
Gm53657			
Gm11754			
Gm53654			
Gm73846			
Gm10419			
Gm39482			
Gm73847			
Gm35878			
Gm73849			
Gm73850			
Gm73851			
Gm73852			
Gm57380			
Gm73853			
Gm73854			
4921501M06Rik			
Gm57363			
Gm73855			
Pgap2	PGAP2	ortholog_one2one	1
Gm73856			
Gm73857			
Gm30786			
Gm73859			
A830036E02Rik			
Gm73861			
4833417C18Rik			
Gm73864			
Gm11527			
Gm73871			
Gm73872			
Gm73874			
Gm73877			
Gm39417			
Gm57408			
Gm73886			
Gm11638			
Gm73889			
Gm73890			
Gm73892			
Gm73893			
Madd	MADD	ortholog_one2one	1
Lhx1os			
Gm57190			
Rhog	RHOG	ortholog_one2one	1
Gm18255			
Gm72428			
Gm44744			
Gm73807			
Gm73882			
Gm44709			
			
Gm73837			
Gm74146			
Gm72638			
Gm71936			
Gm30440			
Gm73332			
Gm16019			
Gm39044			
Gm15672			
Gm73703			
Tmc3	TMC3	ortholog_one2one	1
Tbx3os1			
Gm73925			
Gm36565			
Gm57379			
Gm16638			
Gm73927			
Gm35117			
Gm73929			
Stard5	STARD5	ortholog_one2one	1
Gm20647			
Gm73930			
2700038G22Rik			
Gm57406			
Gm45838			
Il16	IL16	ortholog_one2one	1
6030443J06Rik			
Gm73939			
Gm11769			
Gm73940			
Gm73944			
Gm11999			
Gm73945			
Gm33585			
Gm73947			
Gm46251			
Gm73949			
Gm34075			
Gm73951			
Gm73952			
Gm73953			
Gm57348			
9130204K15Rik			
2310044K18Rik			
Gm73963			
Phgdh-ps1			
Gm7964			
Cfap161	CFAP161	ortholog_one2one	1
Gm73965			
Gm73966			
Gm73968			
Gm73969			
Gm73970			
Gm73971			
Gm73972			
Gm44993			
Gm73974			
Gm39043			
Gm73976			
Gm73978			
Gm73979			
Gm73980			
Gm57370			
3110009M11Rik			
Gm44531			
Gm44530			
Tlnrd1	TLNRD1	ortholog_one2one	1
			
Mesd	MESD	ortholog_one2one	1
Gm11716			
Gm73988			
Tnfsf13os			
Gm49493			
Cemip	CEMIP	ortholog_one2one	1
Gm73989			
Gm11712			
Gm73990			
Gm73991			
Gm73992			
4930434J08Rik			
Miat			
Gm73994			
Gm73997			
Gm36615			
Gm74003			
Etaa1os			
Gm74006			
Gm74007			
Gm74008			
Gm30927			
Dmrt1i			
Gm39985			
Gm32585			
Gm74017			
Scpep1os			
Gm74024			
Gm31460			
Gm53681			
4930459L07Rik			
Abhd17c	ABHD17C	ortholog_one2one	1
AI506816			
Gm74030			
Gm74031			
Gm26708			
Gm74032			
Gm74033			
4930500L23Rik			
Gm74034			
Gm74035			
Gm74036			
Gm74037			
Gm36763			
Gm33347			
Gm74039			
Gm74040			
Gm35102			
4930432H08Rik			
Gm22177			
Gm44826			
Gm44827			
Gm74047			
Gm44872			
Gm74050			
Zfp260	ZNF260	ortholog_one2one	1
Gm74051			
Gm74054			
Gm74056			
Gm36709			
Gm56129			
Chaer1			
Zfp382	ZNF382	ortholog_one2one	1
Snhg16			
Gm10988			
4930487D11Rik			
Zfp146	ZNF146	ortholog_one2one	1
Gm5113			
1700126H18Rik			
Gm5113			
Gm53356			
4930413E15Rik			
Cox7a1	COX7A1	ortholog_one2one	1
Gm43500			
Gm57257			
Capns1	CAPNS1	ortholog_one2one	1
Gm57318			
Gm74060			
Gm74061			
Gm74062			
Gm74063			
Gm12153			
Gm74203			
Gm74206			
Gm26810			
Gm74064			
Gm74215			
Gm39393			
Gm74067			
Gm74068			
Gm74069			
Gm74070			
Gm74071			
Gm71678			
1700020L13Rik			
Gm74210			
1700020L13Rik			
Gm74211			
4930479H17Rik			
Gm12589			
Gm30601			
Gm42376			
Gm32029			
Gm73911			
Gm71682			
Gm11655			
Gm74217			
Gm74218			
Gm74220			
Gm74222			
Gm74072			
Gm74073			
			
Gm74074			
Gm74224			
Gm74075			
Gm74076			
Gm74077			
Gm74078			
Smt3h2-ps2			
Gm36241			
Gm32080			
Gm15643			
Zfp764	ZNF764	ortholog_many2many	1
Zfp764	ZNF747	ortholog_many2many	0
Gm74079			
Gm74080			
4930500F04Rik			
Gm33080			
Gm74081			
Zfp688	ZNF688	ortholog_one2one	1
Gm74082			
Gm74083			
Gm74084			
Gm11697			
Gm34620			
Gm45184			
Gm74085			
Gm74086			
Zfp689	ZNF689	ortholog_one2one	1
Arhgap27os3			
Gm39822			
B130055M24Rik			
Gm74088			
Gm74090			
Gm74091			
Gm74092			
Gm29477			
Gm45110			
Prr14	PRR14	ortholog_one2one	1
Gm29958			
4933430M04Rik			
Gm15411			
Gm74093			
Gm74094			
Gm74095			
Gm74096			
Gm53678			
Gm74100			
Gm74101			
Gm57394			
Gm74102			
Gm3948			
Fbrs	FBRS	ortholog_one2one	1
1810059H22Rik			
Gm74103			
Gm35829			
Gm74104			
Gm74106			
Gm74107			
Gm11418			
Gm74108			
Gm74109			
Gm57580			
Gm74111			
Gm57295			
Gm74112			
Gm74113			
Gm31228			
Gm74116			
Gm74117			
Mir7060			
Gm55644			
1700008J07Rik			
Gm74118			
Gm74119			
Srcap	SRCAP	ortholog_one2one	1
Gm45606			
Gm15755			
Gm20488			
BC028471			
Gm74123			
Gm74126			
Gm74129			
Gm74132			
Gm74133			
Gm12359			
Gm74137			
Gm74138			
Gm74139			
Gm74141			
Gm74142			
Gm57383			
Gm74144			
Gm51856			
Gm74147			
1700046C09Rik			
Gm74152			
Gm74154			
Gm74156			
Hoxb5os			
2310047D07Rik			
Nr1h3	NR1H3	ortholog_one2one	1
Gm42715			
Snora30		ortholog_one2many	0
Gm28198			
Gm57259			
Tmem265			
Phkg2	PHKG2	ortholog_one2one	1
Gm34317			
Gm13783			
Gm23390			
Acp2	ACP2	ortholog_one2one	1
Gm74169			
Gm74171			
Cfap119	CFAP119	ortholog_one2one	1
Gm17202			
Gm74172			
Gm74173			
BC006965			
Gm42500			
Rnf40	RNF40	ortholog_one2one	1
Gm38102			
Gm28271			
Gm42865			
Ddb2	DDB2	ortholog_one2one	1
Gm44759			
1700120K04Rik			
Zfp629	ZNF629	ortholog_one2one	1
9530056K15Rik			
Gm23101			
Gm43050			
Bcl2l11	BCL2L11	ortholog_one2one	1
Gm51458			
Gm44760			
Bcl7c	BCL7C	ortholog_one2one	1
Gm57397			
Gm74184			
9130213A22Rik			
Gm12280			
Gm11681			
Gm39090			
Gm74510			
Mir762			
Nphp1	NPHP1	ortholog_one2one	1
Ctf1	CTF1	ortholog_one2one	1
4930502E09Rik			
Ctf2			
Gm74193			
Gm57352			
Gm44590			
Gdpd4	GDPD4	ortholog_one2one	1
Gm8013			
Gm74196			
Gm74198			
Gm57350			
Gm74200			
Gm11535			
Gm74202			
Myo7a	MYO7A	ortholog_one2one	1
Gm39583			
Gm30084			
Gm74207			
Gm11538			
Myhas			
Gm74212			
Gm74214			
Gm11431			
Adap2os			
Ppp1r1c	PPP1R1C	ortholog_one2one	1
Gm74216			
A930041C12Rik			
Gm74219			
Gm74223			
Gm46295			
Gm74225			
Gm33609			
Gm74227			
Gm74228			
Gm74229			
Gm74230			
Pde1a	PDE1A	ortholog_one2one	1
Gm40822			
Gm74231			
Cntrobos			
Gm53669			
Gm74232			
Gm74233			
Gm40039			
Gm74234			
Gm74236			
Gm74237			
Gm74238			
Gm74239			
Gm11627			
Gm13674			
Pck1	PCK1	ortholog_one2one	1
Gm35469			
4930458A03Rik			
Gm31194			
Gm74244			
Gm74245			
Gm74246			
Zbp1	ZBP1	ortholog_one2one	0
Gm35198			
Gm74247			
Gm74248			
Gm34411			
Gm74252			
Gm33791			
Pmepa1	PMEPA1	ortholog_one2one	1
Ptprj	PTPRJ	ortholog_one2one	1
Gm74253			
8430429K09Rik			
Gm15477			
D5Ertd615e			
Gm74255			
Gm74256			
Gm34823			
AI839979			
Gm74257			
Gm12592			
Slc13a2os			
Gm74258			
Gm51920			
1700020A23Rik			
Gm74259			
Gm74260			
6820445E23Rik			
Gm53661			
Gm74261			
Gm25081	RNU6-327P	ortholog_one2one	0
Gm13588			
Gm44062			
Nek6	NEK6	ortholog_one2one	1
Gm74262			
Gm12064			
Gm74263			
Gm74264			
Gm74265			
4930538E20Rik			
Gm30470			
Gm16063			
Gm11205			
Gm74266			
Gm74267			
Gm74268			
Gm74269			
4930597A21Rik			
4930558F17Rik			
Gm74270			
Gm12063			
Gm33028			
Gm74271			
Gm35808			
Gm74272			
Gm44183			
Gm74273			
Psmb7	PSMB7	ortholog_one2one	1
Gm39575			
1700109G15Rik			
Gm43838			
Gm74274			
Gm74275			
Gm74276			
Gm74277			
Atp5k-ps2			
Gm11691			
Vamp7-ps			
Stx16	STX16	ortholog_one2one	1
Gm74278			
Gm74279			
Gm11967			
Gm74282			
Gm74283			
Gm74284			
Gm74286			
Gm74287			
1700042O10Rik			
Npepl1	NPEPL1	ortholog_one2one	1
Gm74289			
Gm74290			
Gm74291			
Gm74292			
1700052K11Rik			
Gm74294			
Gm12167			
Gm74295			
Gm74297			
Gm74298			
Gm74300			
Gm33937			
1700017L05Rik			
Capn5	CAPN5	ortholog_one2one	1
Lrrc75aos1			
Gm56449			
Mir296			
Mir298			
Gnas	GNAS	ortholog_one2one	0
Gm12111			
Gm36266			
Gm71686			
Gm15498			
Gm72825			
2410006H16Rik			
Gm72810			
Gm72841			
Gm54308			
Gm73887			
Gm57848	TSC22D4	ortholog_one2many	1
Gm9975			
Tsc22d4	TSC22D4	ortholog_one2many	1
Gm74302			
Gm74303			
Omp	OMP	ortholog_one2one	1
Gm73274			
Gm16938			
Lrrc75aos2			
Gm38577			
B3gnt6	B3GNT6	ortholog_one2one	1
Acer3	ACER3	ortholog_one2one	1
Gm74304			
Nlrp1c-ps			
Gm36551			
Gm46294			
Gm74307			
Gm57337			
Gm43495			
Gm73888			
Gm74308			
Tsc22d4	SPACDR	ortholog_one2one	0
Gm74309			
Gm74310			
Gm74311			
Gm74312			
Gm74313			
Gm73830			
Gm74314			
Gm71304			
Gm57376			
Gm71313			
Gm73689			
Gm73884			
Gm38985			
Gm33476			
Gm73485			
Gm71601			
Tsku	TSKU	ortholog_one2one	1
Gm71871			
Gm71568			
Gm9836			
Gm15589			
Kcnh2	KCNH2	ortholog_one2one	1
Gm39022			
Gm74315			
Gm74316			
Gm74318			
Gm74319			
Gm44507			
Gm74320			
2810468A05Rik			
Gm74321			
Gm74322			
Gm74323			
Gm74324			
Gm34502			
Gm74325			
2010001A14Rik			
Nos3	NOS3	ortholog_one2one	1
Gm72553			
Gm39053			
Gm74326			
Gm74327			
Gm44980			
Gm53707			
Gucy2d			
Gm74328			
Gm39816			
Gm15587			
Gm11528			
Atg9b	ATG9B	ortholog_one2one	1
Gm74329			
Gm74330			
Gm74331			
Gm74332			
Gm2926			
Gm74333			
Gm44978			
Gm74334			
Gm38588			
Gm74335			
Gm12130			
Gm35282			
Gm71884			
Lrrc32	LRRC32	ortholog_one2one	1
Gm73044			
Gm33394			
4933405E24Rik			
Gm23040			
Gm71876			
A630091E08Rik			
Abcb8	ABCB8	ortholog_one2one	1
Gm74004			
Gm74010			
Gm74337			
Gm74338			
Emsy	EMSY	ortholog_one2one	1
Gm57335			
Gm74339			
Gm74340			
Gm11586			
Gm39567			
Gm74341			
Gm51865			
Gm74342			
Gm74343			
Gm74344			
Gm74346			
Gm74347			
Gm74348			
Gm38956			
Asic3	ASIC3	ortholog_one2one	1
Gm74349			
Gm74350			
Gm57341			
Gm11998			
Cdk5	CDK5	ortholog_one2one	1
4930558N01Rik			
Gm32915			
Gm45132			
Gm15506			
Slc4a2	SLC4A2	ortholog_one2one	1
Gm53255			
Gm10387			
Gm38534			
Gm72647			
Gm57488			
Gm29945			
Thap12	THAP12	ortholog_one2one	1
Gm74352			
Gm11515			
Gm74353			
Gm39486			
Gm19656			
Gm44934			
Gm33720			
Gm39054			
Gm33770			
Wnt11	WNT11	ortholog_one2one	1
Gm8398			
Gm33827			
Gm12305			
Gm73878			
Gm74354			
Uvrag	UVRAG	ortholog_one2one	1
Gm74355			
Gm46278			
Gm74356			
Med9os			
Gm57368			
Gm57338			
Gm74357			
Gm74358			
Gm74359			
Gm74360			
Gm74361			
Gm39484			
Gm51900			
Gm39461			
Gm45188			
Gm45187			
			
Gm23479			
Fastk	FASTK	ortholog_one2one	1
Gm30060			
Gm33882			
Gm44975			
Gm12714			
Gm71850			
Appbp2os			
Gm45185			
Dgat2	DGAT2	ortholog_one2one	1
Gm56457		ortholog_one2one	0
Gm56458		ortholog_one2one	1
Gm56459			
4930401C12Rik			
Gm13586			
Gm56472			
Gm74362			
Adgrd2-ps			
Gm74363			
Gm33249			
Nr5a1	NR5A1	ortholog_one2one	1
Gm16062			
Gm71735			
Gm74364			
Gm71738			
Gm45012			
Gm31862			
Mogat2	MOGAT2	ortholog_one2one	1
Gm18943			
1810063I02Rik			
Gm26705			
Nr5a1os			
Gm74365			
Gm44146			
Gm74366			
Map6	MAP6	ortholog_one2one	1
Rpl15-ps4			
Gm74527			
Gm12031			
Xrn2	XRN2	ortholog_one2one	1
Gm74367			
Gm33862			
Gm74368			
Gm74369			
Gm74370			
Gm74371			
Gm74372			
Gm74373			
Gm32946			
Gm12069			
Gm22333			
Tmub1	TMUB1	ortholog_one2one	0
Gm12119			
Gm35337			
Gm74374			
Gm73862			
Gm51874			
Gm35391			
Gm45591			
D930048N14Rik			
Serpinh1	SERPINH1	ortholog_one2one	1
Gm35131			
2310074N15Rik			
Gm10472			
Gm74377			
Gm74378			
Agap3	AGAP3	ortholog_one2one	1
Gm40200			
Gm12319			
Taco1os			
Gm74379			
Gm57365			
1700029K24Rik			
Gm74380			
4933424L21Rik			
Gm57252			
Gdpd5	GDPD5	ortholog_one2one	1
Gm74381			
Gm74382			
Gm74383			
			
Gm74384			
Gm74385			
Rab11fip4os2			
Gbx1	GBX1	ortholog_one2one	1
Gm57409			
Gm74386			
Rpl37rt			
Nkx2-4	NKX2-4	ortholog_one2one	1
Gm74387			
Gm74389			
Gm72601			
Gm74390			
Gm14116			
Gm74391			
Nkx2-2	NKX2-2	ortholog_one2one	1
Gm57268			
Gm19911			
Gm74392			
Gm74393			
Gm12052			
Gm71564			
Gm57320			
Gm56467			
Gm14115			
Gm14113			
A430102K17Rik			
Gm56468			
4930401G09Rik			
Pax1	PAX1	ortholog_one2one	1
Gm74394			
Gm13832			
4930507D10Rik			
Gm74395			
Gm14109			
Gm56475		ortholog_one2one	1
Gm72784			
Gm56476			
Gm56477		ortholog_one2one	1
Klhl35	KLHL35	ortholog_one2one	1
Gm56478			
Gm13475			
Gm13479			
Gm13478			
BC046401			
Gm56375			
Gm11461			
Gm11462			
Gm11464			
A930005G22Rik			
Ncoa3	NCOA3	ortholog_one2one	1
Rps3			
4930430O22Rik			
Gm71503			
Gm74396			
Mlec	MLEC	ortholog_one2one	1
Gm74397			
Cabp1	CABP1	ortholog_one2one	1
Gm74398			
Gm11682			
4930412M03Rik			
Gm74399			
Snord15b	SNORD15B	ortholog_one2one	1
Gm12265			
Snord15a	SNORD15A	ortholog_one2one	1
Gm72125			
Gm74400			
Gm56176			
Gm46300			
Gm34172			
Gm57413			
Gm74401			
Gm74402			
Gm74403			
9130017K11Rik			
Gm13828			
Pop5	POP5	ortholog_one2one	1
Gm15892			
Gm74405			
			
Gm74406			
Gm35624			
Rnf10	RNF10	ortholog_one2one	1
Arrb1	ARRB1	ortholog_one2one	1
Sulf2	SULF2	ortholog_one2one	1
Gm74408			
Gm11513			
Gm74409			
Gm53644			
Gm74410			
Gm32013			
Gm51908			
Gm32273			
Gm11695			
Gm74412			
Gm51902			
Gm74413			
Gm34793			
Gm56377			
Nat10	NAT10	ortholog_one2one	1
Gm16013			
Gm74414			
Gm74415			
Gm74416			
Gm74417			
Gm74418			
Gm74421			
Gm74423			
Gm11479			
Gm11981			
Gm74425			
Gm74427			
Mir326	MIR326	ortholog_one2one	1
Gm44914			
1700016P03Rik			
Tpbgl	TPBGL	ortholog_one2one	1
Gm10605			
Gm74428			
Gm13831			
			
Coq5	COQ5	ortholog_one2one	1
Galr2	GALR2	ortholog_one2one	1
Zacn-ps			
Gm25409	SNORA41B	ortholog_one2one	0
Gm15635			
Exoc7	EXOC7	ortholog_one2one	1
Slco2b1	SLCO2B1	ortholog_one2one	1
Gm13829			
Dynll1	DYNLL1	ortholog_one2one	1
Gm13830			
Caprin1	CAPRIN1	ortholog_one2one	1
Spata31h2			
Gm57286			
Gm72704			
Gm57294			
Gm72868			
Gm42951			
5031425E22Rik			
Gm34280			
Gm71885			
Gm44551			
Or2at4	OR2AT4	ortholog_one2one	1
Gm19182			
Or2at1			
Gm71801			
F730035P03Rik			
Gm72644			
Neu3	NEU3	ortholog_one2one	1
Gm73826			
Gm73156			
Fus	FUS	ortholog_one2one	1
Gm43722			
4930580E04Rik			
Gm43058			
Gm42509			
Gm26730			
Kmt2e	KMT2E	ortholog_one2one	1
Gm74432			
Gm55312			
Foxj1	FOXJ1	ortholog_one2one	1
Sirpa	SIRPG	ortholog_many2many	0
Sirpa	SIRPA	ortholog_many2many	1
Sirpa	SIRPB1	ortholog_many2many	0
Gm74433			
Rnf157	RNF157	ortholog_one2one	1
Pycard	PYCARD	ortholog_one2one	1
Gm45205			
Gm15533			
Trim72	TRIM72	ortholog_one2one	1
Gm19366			
Gm5738			
Gm73918			
Gm9299			
Gm22809			
Itgam	ITGAM	ortholog_one2one	1
		ortholog_one2one	1
			
Gm55876			
Gm71984			
Gm31785			
Gm43302			
Rps11-ps2			
Gm74436			
Gbp10	GBP6	ortholog_one2many	0
Gm74437			
Gm57347			
Ubald2	UBALD2	ortholog_one2one	1
Gm14205			
Gm13708			
Chrna1	CHRNA1	ortholog_one2one	1
Gm11737			
Gm12622			
Gm74441			
Gm12627			
Gm74442			
Gm12615			
Gm74443			
Gm12625			
Gm74444			
Gbp6	GBP6	ortholog_one2many	0
Gm12616			
Gm74445			
Gm12617			
Gm74446			
Gm12134			
Gm74447			
Chrna1os			
Gm12611			
Gm74448			
Gm12164			
F630206G17Rik			
Gm53265			
Chn1os3			
Chn1	CHN1	ortholog_one2one	1
Gm11619			
Gm74449			
Gbp11	GBP6	ortholog_one2many	0
Gm12191			
Rpl27-ps2			
Gm74450			
Hmgb1-ps3			
Gm74451			
Gm11196			
Gm12203			
Gm12206			
Gm74452			
Gm72395			
Gm32051			
Gm72415			
4930542N06Rik			
Gm12209			
Gm74453			
Gm11771			
Gm74454			
Lrrc8b	LRRC8B	ortholog_one2one	1
1700071K01Rik			
Gm12226			
Mup-ps22			
Gm74455			
Gm12240			
Gm32500			
			
Gm42141			
Gm71455			
Gm72163			
Lrrc8c	LRRC8C	ortholog_one2one	1
Gm72123			
Gm12241			
Gm74456			
Gm72166			
Gm72155			
Gm12245			
Gm57340			
C230066G23Rik			
Gm74226			
Gm73607			
Gm11478			
Gm32230			
Gm12311			
Gm74459			
Gm57256			
Gm11679			
Gm74461			
Gm11692			
Gm74462			
Gm12712			
Gm74463			
Eif3s6-ps1			
			
Gm74209			
Gm12004			
Gm57323			
Gm74464			
Gm71463			
Gm38082			
Gm73168			
Gm71524			
Myl10	MYL10	ortholog_one2one	1
Gm11544			
Gm74465			
A430060F13Rik			
Gm74466			
Gm12020			
Gm74467			
Gm11430			
Gm11761			
Gm74469			
Btf3-ps13			
Gm74470			
Gm71422			
Gm12571			
Gm74471			
Gm71427			
Gm11637			
Gm30654			
Gm74472			
Gm20485			
4933404O12Rik			
Gm16342			
Gm49368			
Gm74473			
Gm11545			
Gm74474			
Gm11546			
Gm74475			
AA623943			
Gm45700			
AA623943			
Itgax	ITGAX	ortholog_one2one	1
Rps15a-ps6			
Gm11440			
Rpl13-ps1			
Gm12188			
Gm74477			
Gm12189			
Chn1os1			
Gm74478			
Gm13640			
Gjd2	GJD2	ortholog_one2one	1
Gm11539			
Gm11531			
Gm11660			
Gjd2os			
Gm57388			
Gm74481			
Gm11186			
Gm74482			
Gm11189			
Gm74483			
Hspa4	HSPA4	ortholog_one2one	1
Gjd2os			
Gm73353			
Gm72034			
Gm73866			
Gm73868			
Gm26989			
Actc1	ACTC1	ortholog_one2one	1
Gm57316			
Gm57281			
Gm71379			
Gm72194			
Gm71234			
Gm72948			
Gm71532			
Gm73300			
Gm74484			
Gm71241			
Gm74485			
Zcchc10	ZCCHC10	ortholog_one2one	1
Smim10l3	SMIM10L3	ortholog_one2one	1
Actc1dt			
Gm73106			
			
Gm74486			
Gm72904			
Gm72898			
Gm11188			
5430416N02Rik			
Aff4	AFF4	ortholog_one2one	1
Gm17831			
Aqr	AQR	ortholog_one2one	1
Itgad	ITGAD	ortholog_one2one	1
Gm42690			
Gm71911			
Gm71829			
Gm71819			
Gm73858			
			
Gm71488			
Gm73175			
Gm72566			
Gm72581			
2310034O05Rik			
Gm74487			
Gm74488			
Gm25930			
Mir6920			
Leap2	LEAP2	ortholog_one2one	1
Uqcrq	UQCRQ	ortholog_one2one	1
Gm73672			
Gdf9	GDF9	ortholog_one2one	1
Gm57308			
Gm74489			
Mir7002			
Zfp770	ZNF770	ortholog_one2one	1
Gm74490			
Shroom1	SHROOM1	ortholog_one2one	1
Gm39091			
Rpl9-ps7			
4931431B13Rik			
Sp5	SP5	ortholog_one2one	1
Gad1os			
Cox6a2	COX6A2	ortholog_one2one	1
Erich2os			
Gm8091			
Erich2	ERICH2	ortholog_one2one	0
			
Gm44850			
Gm71792			
Zfp696			
Gm42128			
Gm71790			
Armc5	ARMC5	ortholog_one2one	1
Gm45913			
Gm71799			
Gm19649			
Gm43596			
Gm5558			
Gm12212			
Gm72540			
Gm36303			
Gm9837			
Sowaha	SOWAHA	ortholog_one2one	1
Gm74491			
